gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,pfam,og,name,TF,STING,cGLR
Spis_XP_022802128_1,166.6096125,2.406816801,0.246855047,8.97407E-24,1.38021E-21,zf-TRAF/,TNF_receptor_associated_factor_3,,FALSE,FALSE,FALSE
Spis_XP_022788085_1,116.4057884,-2.329202628,0.239262485,9.45454E-24,1.44508E-21,Amino_oxidase/,monoamine_oxidase_B,,FALSE,FALSE,FALSE
Spis_XP_022798277_1,9536.694158,2.797717439,0.286522634,9.77777E-24,1.48526E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022801909_1,1509.653678,3.418183692,0.352789938,1.13464E-23,1.71295E-21,HSP70/,heat_shock_protein_family_A_Hsp70_member_12A,,FALSE,FALSE,FALSE
Spis_XP_022777871_1,1332.571526,1.531447886,0.157303025,1.14411E-23,1.71672E-21,SID-1_RNA_chan/SID-1_RNA_chan/,SID1_transmembrane_family_member_2,,FALSE,FALSE,FALSE
Spis_XP_022786029_1,1089.155342,3.444004678,0.355747961,1.17877E-23,1.75801E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022806348_1,1295.328829,3.741849999,0.389024246,1.33339E-23,1.97663E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022801966_1,1262.237375,1.900232713,0.196773199,1.40214E-23,2.06611E-21,AAA/,chromosome_transmission_fidelity_factor_18,,FALSE,FALSE,FALSE
Spis_XP_022805693_1,318.6544249,3.160559849,0.325767095,1.41797E-23,2.07699E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022793031_1,70.05264816,3.948803319,0.412627705,1.52051E-23,2.21401E-21,RdRP/,probable RNA-dependent RNA polymerase 1,,FALSE,FALSE,FALSE
Spis_XP_022781617_1,2811.644507,3.023636208,0.311803504,1.69629E-23,2.45543E-21,,,,FALSE,FALSE,FALSE
Spis_Spis18551_1,96.0482569,3.922996312,0.410301634,1.72282E-23,2.47924E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022791128_1,1171.596329,2.780789267,0.286853193,1.94403E-23,2.78132E-21,,bZIP.like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL,,TRUE,FALSE,FALSE
Spis_XP_022802768_1,84.92842082,2.36769069,0.245190461,2.13035E-23,3.03027E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022786025_1,154.0578927,3.117519182,0.322714971,2.22762E-23,3.15042E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022783671_1,944.1374265,-4.0129802,0.422476761,2.72092E-23,3.82608E-21,,protein DD3-3-like,,FALSE,FALSE,FALSE
Spis_XP_022806102_1,1608.858107,2.60927996,0.271569147,4.26503E-23,5.96328E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022790998_1,56.5255016,-3.27617403,0.342361935,4.43672E-23,6.16829E-21,,branched-chain-amino-acid aminotransferase-like protein 2,,FALSE,FALSE,FALSE
Spis_XP_022790575_1,1252.316404,3.949878107,0.417702832,4.51498E-23,6.24184E-21,BTB/BTB/BACK/,BTB.HG1.21:like:AL033529/BACH1/BACH2/BCL6/BCL6B/ENC1/GZF1/HIC1/HIC2/IPP/IVNS1ABP/KBTBD2/KBTBD3/KBTBD4/KBTBD6/KBTBD7/KBTBD8/KBTBD11/KBTBD12/KBTBD13/KEAP1/KLHL1/KLHL2/KLHL3/KLHL4/KLHL5/KLHL6/KLHL7/KLHL8/KLHL9/KLHL10/KLHL12/KLHL13/KLHL14/KLHL15/KLHL17/KLHL18/KLHL20/KLHL21/KLHL22/KLHL23/KLHL24/KLHL25/KLHL26/KLHL28/KLHL29/KLHL30/KLHL31/KLHL32/KLHL33/KLHL34/KLHL35/KLHL36/KLHL38/KLHL40/KLHL41/MYNN/NACC1/NACC2/PATZ1/ZBTB1/ZBTB2/ZBTB3/ZBTB4/ZBTB5/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB8B/ZBTB9/ZBTB10/ZBTB11/ZBTB12/ZBTB14/ZBTB16/ZBTB17/ZBTB18/ZBTB20/ZBTB21/ZBTB22/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB33/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB40/ZBTB41/ZBTB42/ZBTB43/ZBTB44/ZBTB45/ZBTB46/ZBTB47/ZBTB48/ZBTB49/ZNF131:likeclu:10/16/17/22/26/27/29/30/33/34/36/38/40/44/46/47/48/51/52/54/56/57/58/59/61/62/65/66/68/69/71/72/74/76/78/79/80/82/86/88/89/91/95/96/97/98/99/100/101/102/103/104/105/106/107/108/109/110/111/112/113/114/115/116/117/118/119/120/121/122/123/124/125/126/127/134,,FALSE,FALSE,FALSE
Spis_XP_022786062_1,1446.850416,4.043798097,0.429155887,5.35202E-23,7.35769E-21,,,,FALSE,FALSE,FALSE
Spis_XP_022797945_1,1154.686454,2.849323502,0.297992023,6.91491E-23,9.45345E-21,,protein draper-like,,FALSE,FALSE,FALSE
Spis_XP_022810132_1,1453.183402,1.506094504,0.157637782,7.18291E-23,9.76558E-21,PNP_UDP_1/,,,FALSE,FALSE,FALSE
Spis_Spis25465_1,285.5989354,1.994220043,0.210232576,7.45449E-23,1.00791E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022781317_1,629.4247321,2.469252003,0.259050744,7.936E-23,1.06715E-20,,balbiani ring protein 3-like isoform X1,,FALSE,FALSE,FALSE
Spis_XP_022789941_1,3916.160058,2.267193773,0.238577478,8.25672E-23,1.10425E-20,Fer4_12/Radical_SAM/,radical_S_adenosyl_methionine_domain_containing_2,,FALSE,FALSE,FALSE
Spis_XP_022806064_1,1729.452914,2.628245797,0.275890259,9.44764E-23,1.25669E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022804127_1,621.4932161,3.155576552,0.332041062,9.66965E-23,1.27931E-20,Macro/Macro/Macro/Macro/PARP/,poly_ADP_ribose_polymerase_family_member_14,,FALSE,FALSE,FALSE
Spis_XP_022799445_1,635.5389904,3.871356877,0.412412892,9.88222E-23,1.30044E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022785107_1,107.8517574,2.648538546,0.278908425,1.27421E-22,1.66786E-20,Pkinase_Tyr/,Pkinase.HG1.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022802911_1,5284.400404,3.965466293,0.424944632,1.43088E-22,1.86301E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022785432_1,26119.45381,3.671249807,0.391424185,1.48042E-22,1.91738E-20,UPA/,unc_5_netrin_receptor_C,,FALSE,FALSE,FALSE
Spis_XP_022791662_1,5758.748968,2.279410893,0.24180262,1.73377E-22,2.23375E-20,ArgoN/ArgoL1/PAZ/ArgoL2/ArgoMid/Piwi/,Piwi.HG1.1:AGO1/AGO2/AGO3/AGO4,,FALSE,FALSE,FALSE
Spis_XP_022793537_1,3095.829849,4.588801863,0.498115967,1.80575E-22,2.31437E-20,zf-3CxxC/,receptor-transporting protein 3-like,,FALSE,FALSE,FALSE
Spis_XP_022777520_1,927.6414485,3.0235052,0.320436642,2.09632E-22,2.67287E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022793903_1,492.0565592,2.086152156,0.222865341,2.61118E-22,3.31216E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022789572_1,126.4958389,-2.9247874,0.311203077,3.18005E-22,4.01306E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022806998_1,2730.944731,2.437181292,0.260003779,3.45314E-22,4.33545E-20,Pkinase/Pkinase/,Pkinase.HG53.0:like:MAP3K1/MAP3K14:likeclu:1/2,,FALSE,FALSE,FALSE
Spis_XP_022803264_1,1314.668387,1.84807066,0.198209473,3.50517E-22,4.37844E-20,zf-C3HC4_2/zf-TRAF/,TNF_receptor_associated_factor_5,,FALSE,FALSE,FALSE
Spis_XP_022786261_1,138.6142191,-2.130669291,0.228716345,4.15625E-22,5.1655E-20,Collagen/Collagen/,Collagen.HG8.10:NA,,FALSE,FALSE,FALSE
Spis_XP_022793415_1,1225.952401,2.452086023,0.262183884,4.27726E-22,5.28918E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022798282_1,2912.798661,1.866592274,0.200904514,4.73386E-22,5.82455E-20,MFS_1/,solute_carrier_family_16_member_10,,FALSE,FALSE,FALSE
Spis_XP_022783442_1,3117.647919,3.823636841,0.41497166,5.40188E-22,6.61341E-20,CECR6_TMEM121/,,,FALSE,FALSE,FALSE
Spis_XP_022785476_1,4700.676368,5.032207671,0.558497841,6.99779E-22,8.52483E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022802360_1,155.5699373,3.059072892,0.328870388,7.1675E-22,8.68856E-20,,,,FALSE,FALSE,FALSE
Spis_XP_022782988_1,107.6725406,-3.280658133,0.354913369,9.6133E-22,1.15963E-19,SEA/,,,FALSE,FALSE,FALSE
Spis_XP_022799032_1,1051.992772,1.85310736,0.201287114,1.05299E-21,1.264E-19,MENTAL/START/,StAR_related_lipid_transfer_domain_containing_3,,FALSE,FALSE,FALSE
Spis_XP_022791746_1,56.04397423,-2.984638917,0.322265041,1.10615E-21,1.32137E-19,CENP-I/,centromere_protein_I,,FALSE,FALSE,FALSE
Spis_XP_022800368_1,1251.811491,2.088536847,0.226892341,1.12587E-21,1.33842E-19,,,,FALSE,FALSE,FALSE
Spis_XP_022779255_1,10995.10462,-2.718205203,0.294011791,1.37786E-21,1.63011E-19,Collagen/Collagen/COLFI/,Collagen.HG2.31:like:COL1A1/COL1A2/COL2A1/COL3A1/COL5A2:likeclu:26,,FALSE,FALSE,FALSE
Spis_XP_022790297_1,448.5573326,1.652114103,0.179572208,1.44792E-21,1.7048E-19,,,,FALSE,FALSE,FALSE
Spis_XP_022796188_1,42.6430922,-3.610802825,0.39569259,1.74271E-21,2.04212E-19,VWA/TSP_1/F5_F8_type_C/,collagen_type_XXII_alpha_1_chain,,FALSE,FALSE,FALSE
Spis_Spis5898_1,476.7608614,2.856121063,0.310171437,1.92822E-21,2.2488E-19,,,,FALSE,FALSE,FALSE
Spis_XP_022807057_1,27.07389565,-3.355473638,0.366497084,1.95755E-21,2.27223E-19,,dentin sialophosphoprotein-like,,FALSE,FALSE,FALSE
Spis_XP_022780848_1,61.67864953,-3.164626391,0.3449961,2.13111E-21,2.46209E-19,Cu_amine_oxidN2/DUF1965/Cu_amine_oxid/,amine_oxidase_copper_containing_1,,FALSE,FALSE,FALSE
Spis_XP_022803985_1,194.1619536,1.787504802,0.195696066,2.16964E-21,2.49488E-19,,protein asteroid homolog 1-like,,FALSE,FALSE,FALSE
Spis_XP_022804947_1,4846.698256,2.031025335,0.223329336,3.0044E-21,3.43871E-19,,,,FALSE,FALSE,FALSE
Spis_Spis21300_1,770.5421363,2.5250392,0.276399257,3.4339E-21,3.9121E-19,,,,FALSE,FALSE,FALSE
Spis_XP_022806836_1,222.7596961,-3.449835949,0.380005364,3.45472E-21,3.91769E-19,,,,FALSE,FALSE,FALSE
Spis_XP_022796662_1,404.6837839,3.199827421,0.351212258,3.62167E-21,4.08817E-19,MACPF/,,,FALSE,FALSE,FALSE
Spis_XP_022789393_1,1625.530559,1.657145119,0.182257036,3.89525E-21,4.37691E-19,IBR/IBR/,ariadne_RBR_E3_ubiquitin_protein_ligase_1,,FALSE,FALSE,FALSE
Spis_XP_022805166_1,3533.189045,1.655333081,0.182192831,4.15969E-21,4.6528E-19,Glyco_trans_1_4/,,,FALSE,FALSE,FALSE
Spis_XP_022802361_1,189.1322415,2.963568243,0.325459875,4.70891E-21,5.2433E-19,,,,FALSE,FALSE,FALSE
Spis_XP_022784323_1,494.050021,-1.926973806,0.213317174,5.0948E-21,5.64743E-19,3Beta_HSD/,steroid_dhiso.HG2.5:NA,,FALSE,FALSE,FALSE
Spis_XP_022810334_1,764.4944318,2.842458263,0.312344107,5.20822E-21,5.74726E-19,,solute_carrier_family_47_member_2,,FALSE,FALSE,FALSE
Spis_XP_022783818_1,1310.299315,1.946054798,0.215680616,5.61294E-21,6.13899E-19,zf-RING_2/,ring_finger_protein_213,,FALSE,FALSE,FALSE
Spis_XP_022804129_1,509.6523008,2.467560868,0.271873161,5.61311E-21,6.13899E-19,Macro/Macro/,poly_ADP_ribose_polymerase_family_member_14,,FALSE,FALSE,FALSE
Spis_XP_022801431_1,3290.119603,2.53233476,0.279506386,6.8815E-21,7.49292E-19,Ank_4/Ank_2/Ank_2/,nuclear_factor_kappa_B_subunit_2,,FALSE,FALSE,FALSE
Spis_XP_022797780_1,275.8272128,1.981008298,0.220890226,9.29156E-21,1.00725E-18,,,,FALSE,FALSE,FALSE
Spis_XP_022782737_1,549.7373105,1.772916683,0.197731174,1.02746E-20,1.10893E-18,MORN/MORN/zf-C3HC4_3/,SPT5_homolog_DSIF_elongation_factor_subunit,,FALSE,FALSE,FALSE
Spis_XP_022799694_1,669.7235639,4.713279604,0.540087048,1.23924E-20,1.33167E-18,BHLHA15,HLH.BHLHA15,,TRUE,FALSE,FALSE
Spis_XP_022801432_1,3857.819074,1.845804062,0.206588221,1.2832E-20,1.37013E-18,Ank_2/Ank_2/,BCL3_transcription_coactivator,,FALSE,FALSE,FALSE
Spis_XP_022809869_1,451.1201762,2.634681877,0.292802593,1.28617E-20,1.37013E-18,GBP_C/,guanylate_binding_protein_7,,FALSE,FALSE,FALSE
Spis_XP_022788160_1,570.6369044,-1.665537093,0.185937226,1.31466E-20,1.39445E-18,fn3/,anosmin_1,,FALSE,FALSE,FALSE
Spis_XP_022784639_1,643.5448572,3.983571393,0.45166559,1.50416E-20,1.5886E-18,TMEM173/,stimulator_of_interferon_response_cGAMP_interactor_1,,FALSE,TRUE,FALSE
Spis_XP_022787760_1,588.0300802,1.992408708,0.224176724,1.93296E-20,2.03275E-18,Pkinase/,Pkinase.HG19.6:NA,,FALSE,FALSE,FALSE
Spis_XP_022782017_1,580.0177282,2.9865461,0.333810209,1.95845E-20,2.05079E-18,,,,FALSE,FALSE,FALSE
Spis_XP_022779872_1,1190.442531,2.638801356,0.294820585,1.97849E-20,2.063E-18,SH2/,SH2_domain_containing_2A,,FALSE,FALSE,FALSE
Spis_XP_022786943_1,140.2361817,-4.23858235,0.484789025,2.00641E-20,2.08329E-18,2OG-FeII_Oxy_3/,prolyl_4_hydroxylase_transmembrane,,FALSE,FALSE,FALSE
Spis_XP_022804829_1,2323.341704,2.330011282,0.261917041,2.46417E-20,2.54783E-18,,TNFAIP3-interacting protein 1-like,,FALSE,FALSE,FALSE
Spis_XP_022780473_1,638.2252857,2.335595591,0.262544993,2.48031E-20,2.55378E-18,ADH_N/Glu_dehyd_C/,,,FALSE,FALSE,FALSE
Spis_XP_022791093_1,5740.208108,2.929925442,0.328840036,2.81953E-20,2.89095E-18,,bZIP.like:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL,,TRUE,FALSE,FALSE
Spis_XP_022801441_1,1460.281592,2.813858445,0.315778817,2.90202E-20,2.96319E-18,,Homeodomains.NA,,TRUE,FALSE,FALSE
Spis_XP_022779543_1,6867.575364,2.069387064,0.235561511,5.05465E-20,5.13986E-18,Trypsin/,serine_protease_23,,FALSE,FALSE,FALSE
Spis_XP_022786045_1,700.1135411,3.89868834,0.449215453,5.97043E-20,6.04611E-18,GBP/,,,FALSE,FALSE,FALSE
Spis_XP_022784493_1,1536.002047,1.625820197,0.185078158,6.75533E-20,6.81292E-18,Lactamase_B_2/,N_acyl_phosphatidylethanolamine_phospholipase_D,,FALSE,FALSE,FALSE
Spis_Spis14993_1,69.07320959,2.569178134,0.291815755,7.01259E-20,7.0435E-18,,,,FALSE,FALSE,FALSE
Spis_XP_022780139_1,6450.661986,2.563029486,0.291355733,7.44241E-20,7.44483E-18,ETS1/ETS2,Ets.ETS1/ETS2,,TRUE,FALSE,FALSE
Spis_XP_022804842_1,1141.833438,2.617425395,0.297993867,8.65469E-20,8.62245E-18,MatE/,solute_carrier_family_47_member_1,,FALSE,FALSE,FALSE
Spis_Spis21431_1,4619.324569,2.807591275,0.320072276,9.97133E-20,9.89413E-18,,,,FALSE,FALSE,FALSE
Spis_XP_022807169_1,1659.999012,1.368927451,0.15549062,1.09724E-19,1.08438E-17,HEPN_DZIP3/PNP_UDP_1/,,,FALSE,FALSE,FALSE
Spis_XP_022807243_1,291.0553622,3.468269973,0.399222678,1.10594E-19,1.0886E-17,AIG1/,GTPase_IMAP_family_member_4,,FALSE,FALSE,FALSE
Spis_XP_022790849_1,169.5254414,1.937174124,0.224103273,1.66421E-19,1.63159E-17,P2X_receptor/,ion-atp-gated.HG1.0:like:P2RX1/P2RX2/P2RX3/P2RX4/P2RX5/P2RX6/P2RX7:likeclu:1,,FALSE,FALSE,FALSE
Spis_Spis14795_1,47.99089955,4.364281036,0.515635666,1.88727E-19,1.84293E-17,,,,FALSE,FALSE,FALSE
Spis_XP_022781446_1,4766.800409,3.374544483,0.390852333,2.02842E-19,1.97294E-17,Pkinase_Tyr/Pkinase_Tyr/Pkinase_Tyr/,Pkinase.HG70.0:NA,,FALSE,FALSE,FALSE
Spis_Spis2456_1,86.61598186,-3.861860989,0.45208337,2.07278E-19,2.00027E-17,,,,FALSE,FALSE,FALSE
Spis_XP_022782966_1,3549.721944,2.516486921,0.290039028,2.06925E-19,2.00027E-17,DED/Glycos_transf_1/,translocase_of_outer_mitochondrial_membrane_70,,FALSE,FALSE,FALSE
Spis_XP_022803030_1,1270.394796,1.812227279,0.210197808,2.13795E-19,2.05511E-17,KH_1/KH_1/,KH.HG4.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022784858_1,1244.844216,-1.042970099,0.118786174,2.36909E-19,2.26842E-17,EHN/,epoxide_hydrolase_1,,FALSE,FALSE,FALSE
Spis_XP_022809377_1,625.4410585,1.80335322,0.210833236,3.90086E-19,3.72064E-17,Glycos_transf_1/HEPN/,sacsin_molecular_chaperone,,FALSE,FALSE,FALSE
Spis_XP_022799291_1,800.984024,2.91455809,0.338514301,3.96547E-19,3.76766E-17,,,,FALSE,FALSE,FALSE
Spis_XP_022806236_1,1695.570894,2.256085539,0.263302883,4.04112E-19,3.82477E-17,Arrestin_N/Arrestin_C/Arrestin_N/Arrestin_C/,arrestin_domain_containing_3,,FALSE,FALSE,FALSE
Spis_XP_022787781_1,291.7601729,2.509352987,0.293237649,5.75896E-19,5.42975E-17,Macro/,poly_ADP_ribose_polymerase_family_member_14,,FALSE,FALSE,FALSE
Spis_XP_022801703_1,361.7448713,-4.798384697,0.581121716,6.14706E-19,5.77354E-17,,,,FALSE,FALSE,FALSE
Spis_XP_022784603_1,29.13704041,-3.703130571,0.438893746,6.58781E-19,6.16399E-17,GST_N/GST_C_3/,glutathione_S_transferase_mu_3,,FALSE,FALSE,FALSE
Spis_XP_022797936_1,1553.973696,2.2255121,0.261803375,6.99996E-19,6.52481E-17,,keratin-associated protein 9-3-like,,FALSE,FALSE,FALSE
Spis_XP_022804716_1,2885.001169,1.480069441,0.173058762,7.42092E-19,6.89109E-17,Arb2/,family_with_sequence_similarity_172_member_A,,FALSE,FALSE,FALSE
Spis_XP_022780819_1,246.0227585,-2.929270859,0.344004897,8.8766E-19,8.21186E-17,Laminin_G_3/,Laminin.HG4.3:NA,,FALSE,FALSE,FALSE
Spis_Spis24635_1,181.2314092,-2.073065671,0.245440571,9.70244E-19,8.94223E-17,,,,FALSE,FALSE,FALSE
Spis_Spis25492_1,197.911072,1.881330806,0.223039354,1.0296E-18,9.45385E-17,,,,FALSE,FALSE,FALSE
Spis_XP_022799482_1,1071.615348,2.756239627,0.324490676,1.10475E-18,1.01062E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022795759_1,676.6218777,3.834843714,0.459529221,1.1602E-18,1.05742E-16,TPR_8/TPR_12/TPR_12/,,,FALSE,FALSE,FALSE
Spis_XP_022783036_1,904.3611474,1.77674266,0.211029004,1.27258E-18,1.15428E-16,KH_1/,KH.HG4.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022799476_1,834.3564484,3.041977486,0.359399767,1.27587E-18,1.15428E-16,CARD/,,,FALSE,FALSE,FALSE
Spis_XP_022787266_1,98.77932699,-1.684240557,0.200231361,1.55861E-18,1.40491E-16,Dak1/Dak2/,triokinase_and_FMN_cyclase,,FALSE,FALSE,FALSE
Spis_XP_022800901_1,1006.648139,2.178496542,0.259373257,1.58683E-18,1.42513E-16,,DDRGK domain-containing protein 1-like,,FALSE,FALSE,FALSE
Spis_XP_022799605_1,104.69321,-2.623321303,0.310715642,1.64705E-18,1.47384E-16,ShK/Lectin_C/Lectin_C/Laminin_G_3/GLEYA/PA14/Laminin_G_3/EGF/WSC/PLAT/,Lectin_C.HG5.11:like:DGCR2:likeclu:1,,FALSE,FALSE,FALSE
Spis_XP_022795242_1,2317.27743,4.801326454,0.591881728,2.01562E-18,1.79711E-16,GST_N_4/GST_C_6/,failed_axon_connections_homolog_metaxin_like_GST_domain_containing,,FALSE,FALSE,FALSE
Spis_XP_022799504_1,2210.931287,3.290900573,0.393302586,2.21564E-18,1.96832E-16,TNFR_c6/,TNF_receptor_superfamily_member_25,,FALSE,FALSE,FALSE
Spis_XP_022807478_1,135.6722168,2.100738706,0.251592011,2.24868E-18,1.99048E-16,Pkinase/,Pkinase.HG19.6:NA,,FALSE,FALSE,FALSE
Spis_XP_022806783_1,350.1381764,2.880300168,0.343096154,2.50864E-18,2.21264E-16,Death/,,,FALSE,FALSE,FALSE
Spis_XP_022786781_1,1543.048001,2.38526858,0.2853124,2.74333E-18,2.41099E-16,cEGF/cEGF/cEGF/FXa_inhibition/EGF_CA/Sushi/EGF/Ig_3/Ig_3/Ephrin_rec_like/Ephrin_rec_like/Ephrin_rec_like/,nephronectin,,FALSE,FALSE,FALSE
Spis_XP_022797794_1,91.68652948,2.629214516,0.313681079,2.76366E-18,2.42022E-16,zf-CHY/zf-RING_2/,ring_finger_and_CHY_zinc_finger_domain_containing_1,,FALSE,FALSE,FALSE
Spis_XP_022788666_1,4684.211421,3.425365907,0.412217552,2.98539E-18,2.60512E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022791671_1,8623.387778,2.392252002,0.286543803,3.04467E-18,2.64746E-16,p450/,CYP.HG2.0:CYP3A4/CYP3A43/CYP3A5/CYP3A7/TBXAS1,,FALSE,FALSE,FALSE
Spis_XP_022785027_1,262.3202617,-2.262186578,0.271638233,3.15551E-18,2.73418E-16,Trefoil/Trefoil/Trefoil/Trefoil/,trefoil_factor_1,,FALSE,FALSE,FALSE
Spis_XP_022790068_1,2755.930197,2.46991152,0.295814435,3.25327E-18,2.809E-16,GBP/GBP_C/,guanylate_binding_protein_7,,FALSE,FALSE,FALSE
Spis_XP_022788249_1,4826.237102,1.416566473,0.168723257,3.36729E-18,2.89728E-16,fn3/Ig_3/fn3/Pkinase_Tyr/,Pkinase.HG2.13:TEK/TIE1,,FALSE,FALSE,FALSE
Spis_XP_022799577_1,340.2785254,5.063448285,0.632212284,3.39277E-18,2.90904E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022802155_1,169.4936378,2.920649233,0.349731642,3.56849E-18,3.04907E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022785287_1,14092.97783,2.671997849,0.319895416,3.58622E-18,3.05362E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022787844_1,9760.711467,2.792738463,0.334439877,3.7104E-18,3.14847E-16,Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/FXa_inhibition/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/EGF/,Ldl_recept_b.HG1.4:like:EGF/LDLR/LRP1/LRP1B/LRP2/LRP4/LRP5/LRP5L/LRP6/LRP8/VLDLR:likeclu:16/18/19/20/24/27,,FALSE,FALSE,FALSE
Spis_XP_022797344_1,270.1978555,3.410478715,0.412320652,4.19407E-18,3.54666E-16,Collagen/,Collagen.HG6.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022807442_1,253.5624526,1.990576593,0.241025798,4.55913E-18,3.84216E-16,,,,FALSE,FALSE,FALSE
Spis_Spis13729_1,60.51290153,-4.120393042,0.507966069,5.11904E-18,4.29929E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022783936_1,441.3846236,3.88552194,0.476433434,5.17682E-18,4.33303E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022807389_1,176.4095565,-2.854643543,0.343814504,5.46589E-18,4.55948E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022801736_1,75.55091641,1.986536534,0.241201549,5.51009E-18,4.58082E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022794374_1,820.1019716,-1.421773137,0.170790118,6.06229E-18,5.02292E-16,AMP-binding/AMP-binding/AMP-binding_C/,acyl_CoA_synthetase_long_chain_family_member_1,,FALSE,FALSE,FALSE
Spis_XP_022806650_1,165.177105,-2.946911858,0.355886142,6.3458E-18,5.24018E-16,Collagen/Collagen/Gal_Lectin/,Collagen.HG11.2:NA,,FALSE,FALSE,FALSE
Spis_XP_022808684_1,24.95601926,-3.30155739,0.400774033,6.43098E-18,5.29276E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022790116_1,3434.523253,1.620811301,0.196341234,6.62866E-18,5.43727E-16,TPR_7/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/CHAT/,tetratricopeptide_repeat_domain_28,,FALSE,FALSE,FALSE
Spis_XP_022801603_1,1317.226162,2.327975066,0.282310597,6.70296E-18,5.47995E-16,Pkinase/,Pkinase.HG205.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022794708_1,246.5126641,-1.935071589,0.235727204,6.87125E-18,5.59893E-16,Amino_oxidase/,monoamine_oxidase_B,,FALSE,FALSE,FALSE
Spis_XP_022789505_1,24.61138824,-4.253017274,0.528476836,7.05186E-18,5.72714E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022806666_1,86.64125272,-2.964916667,0.358720561,7.12862E-18,5.77043E-16,Gal_Lectin/,eva_1_homolog_C,,FALSE,FALSE,FALSE
Spis_XP_022789397_1,932.2838008,-1.379129063,0.165846764,7.31093E-18,5.88882E-16,DSBA/,,,FALSE,FALSE,FALSE
Spis_XP_022778241_1,730.5446985,1.805499791,0.21994791,7.32273E-18,5.88882E-16,ubiquitin/IKBKB_SDD/,component_of_inhibitor_of_nuclear_factor_kappa_B_kinase_complex,,FALSE,FALSE,FALSE
Spis_XP_022799980_1,27.53083845,-3.816917494,0.469746196,7.39497E-18,5.92753E-16,EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/Laminin_G_3/,Laminin.HG4.5:NA,,FALSE,FALSE,FALSE
Spis_XP_022787091_1,3699.013315,1.926736742,0.23560594,8.91039E-18,7.11905E-16,Ig_3/Peptidase_C14/,MALT1_paracaspase,,FALSE,FALSE,FALSE
Spis_XP_022804761_1,538.3548156,0.911659264,0.109156876,1.00175E-17,7.97767E-16,DUF4506/,chromosome_10_open_reading_frame_88,,FALSE,FALSE,FALSE
Spis_XP_022804158_1,505.7457703,2.505304584,0.305054287,1.04565E-17,8.30046E-16,Ank_2/,,,FALSE,FALSE,FALSE
Spis_XP_022781154_1,1760.557873,1.989676116,0.243965501,1.07648E-17,8.51766E-16,zf-RanBP/zf-RanBP/Peptidase_C2/,calpain_15,,FALSE,FALSE,FALSE
Spis_XP_022807301_1,949.4862309,2.015545722,0.247523846,1.20576E-17,9.51003E-16,,,,FALSE,FALSE,FALSE
Spis_XP_022782007_1,131.3259433,2.1471385,0.263673308,1.30951E-17,1.02954E-15,,,,FALSE,FALSE,FALSE
Spis_XP_022810165_1,354.5032348,3.543441914,0.437067126,1.32812E-17,1.04084E-15,HEPN_DZIP3/NACHT/,DAZ_interacting_zinc_finger_protein_3,,FALSE,FALSE,FALSE
